file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,stage,# tasks,sum task time,sum biggest task time of each exec,avg tasks time
spark-history/application_1597648744156_0047,query40_cluster_500G,40,500,alpha,7,27,354630,29,200,1292318.0,113104.0,6461.59
spark-history/application_1597648744156_0045,query52_cluster_500G,52,500,gamma,5,26,114126,27,200,22379.0,8019.0,111.895
spark-history/application_1597648744156_0045,query52_cluster_500G,52,500,gamma,5,26,114126,26,505,539570.0,16568.0,1068.4554455445545
spark-history/application_1597648744156_0036,query52_cluster_500G,52,500,gamma,6,26,152754,27,200,31847.0,16254.0,159.235
spark-history/application_1597648744156_0036,query52_cluster_500G,52,500,gamma,6,26,152754,26,505,562510.0,11469.0,1113.881188118812
spark-history/application_1597648744156_0066,query84_cluster_500G,84,500,beta,8,28,27765,30,200,94668.0,9825.0,473.34
spark-history/application_1597648744156_0066,query84_cluster_500G,84,500,beta,8,28,27765,28,65,82886.0,16950.0,1275.1692307692308
spark-history/application_1597648744156_0066,query84_cluster_500G,84,500,beta,8,28,27765,29,9,9748.0,9512.0,1083.111111111111
spark-history/application_1597648744156_0073,query52_cluster_500G,52,500,gamma,5,26,101971,27,200,22442.0,7600.0,112.21
spark-history/application_1597648744156_0073,query52_cluster_500G,52,500,gamma,5,26,101971,26,505,483678.0,14166.0,957.7782178217822
spark-history/application_1597648744156_0053,query52_cluster_500G,52,500,gamma,8,26,86572,27,200,40102.0,16481.0,200.51
spark-history/application_1597648744156_0053,query52_cluster_500G,52,500,gamma,8,26,86572,26,505,484712.0,18198.0,959.8257425742574
spark-history/application_1597648744156_0038,query84_cluster_500G,84,500,beta,8,28,28239,30,200,95259.0,11479.0,476.295
spark-history/application_1597648744156_0038,query84_cluster_500G,84,500,beta,8,28,28239,28,9,15169.0,14912.0,1685.4444444444443
spark-history/application_1597648744156_0038,query84_cluster_500G,84,500,beta,8,28,28239,29,65,80327.0,13356.0,1235.8
spark-history/application_1597648744156_0042,query84_cluster_500G,84,500,beta,4,28,44325,30,200,84573.0,8968.0,422.865
spark-history/application_1597648744156_0042,query84_cluster_500G,84,500,beta,4,28,44325,28,65,85276.0,11140.0,1311.9384615384615
spark-history/application_1597648744156_0042,query84_cluster_500G,84,500,beta,4,28,44325,29,5,5560.0,5325.0,1112.0
spark-history/application_1597648744156_0085,query52_cluster_500G,52,500,gamma,8,26,40957,27,200,34639.0,9889.0,173.195
spark-history/application_1597648744156_0085,query52_cluster_500G,52,500,gamma,8,26,40957,26,505,290799.0,25104.0,575.8396039603961
spark-history/application_1597648744156_0059,query84_cluster_500G,84,500,beta,8,28,24757,30,200,104615.0,14837.0,523.075
spark-history/application_1597648744156_0059,query84_cluster_500G,84,500,beta,8,28,24757,28,65,80303.0,16964.0,1235.4307692307693
spark-history/application_1597648744156_0059,query84_cluster_500G,84,500,beta,8,28,24757,29,9,8511.0,8328.0,945.6666666666666
spark-history/application_1597648744156_0032,query52_cluster_500G,52,500,gamma,5,26,115976,27,200,25690.0,7016.0,128.45
spark-history/application_1597648744156_0032,query52_cluster_500G,52,500,gamma,5,26,115976,26,505,554906.0,13403.0,1098.8237623762377
spark-history/application_1597648744156_0056,query84_cluster_500G,84,500,beta,2,28,81561,30,200,81431.0,3282.0,407.155
spark-history/application_1597648744156_0056,query84_cluster_500G,84,500,beta,2,28,81561,28,3,3968.0,3848.0,1322.6666666666667
spark-history/application_1597648744156_0056,query84_cluster_500G,84,500,beta,2,28,81561,29,65,77188.0,3173.0,1187.5076923076922
spark-history/application_1597648744156_0033,query52_cluster_500G,52,500,gamma,7,26,72752,27,200,30325.0,8647.0,151.625
spark-history/application_1597648744156_0033,query52_cluster_500G,52,500,gamma,7,26,72752,26,505,477027.0,21851.0,944.6079207920792
spark-history/application_1597648744156_0039,query84_cluster_500G,84,500,beta,5,28,34812,30,200,87318.0,7318.0,436.59
spark-history/application_1597648744156_0039,query84_cluster_500G,84,500,beta,5,28,34812,28,65,78473.0,9972.0,1207.2769230769231
spark-history/application_1597648744156_0039,query84_cluster_500G,84,500,beta,5,28,34812,29,5,5635.0,5635.0,1127.0
spark-history/application_1597648744156_0084,query52_cluster_500G,52,500,gamma,8,26,45362,27,200,35972.0,11472.0,179.86
spark-history/application_1597648744156_0084,query52_cluster_500G,52,500,gamma,8,26,45362,26,505,324677.0,25260.0,642.9247524752475
spark-history/application_1597648744156_0052,query84_cluster_500G,84,500,beta,5,28,37744,30,200,92598.0,10201.0,462.99
spark-history/application_1597648744156_0052,query84_cluster_500G,84,500,beta,5,28,37744,28,65,86584.0,11017.0,1332.0615384615385
spark-history/application_1597648744156_0052,query84_cluster_500G,84,500,beta,5,28,37744,29,5,7073.0,7073.0,1414.6
spark-history/application_1597648744156_0062,query52_cluster_500G,52,500,gamma,8,26,88919,27,200,39486.0,10260.0,197.43
spark-history/application_1597648744156_0062,query52_cluster_500G,52,500,gamma,8,26,88919,26,505,476623.0,34924.0,943.8079207920792
spark-history/application_1597648744156_0083,query52_cluster_500G,52,500,gamma,8,26,44103,27,200,36816.0,9307.0,184.08
spark-history/application_1597648744156_0083,query52_cluster_500G,52,500,gamma,8,26,44103,26,505,312852.0,25429.0,619.5089108910892
spark-history/application_1597648744156_0048,query84_cluster_500G,84,500,beta,3,28,55517,30,200,84603.0,5322.0,423.015
spark-history/application_1597648744156_0048,query84_cluster_500G,84,500,beta,3,28,55517,28,4,6146.0,5441.0,1536.5
spark-history/application_1597648744156_0048,query84_cluster_500G,84,500,beta,3,28,55517,29,65,74745.0,4459.0,1149.923076923077
spark-history/application_1597648744156_0076,query52_cluster_500G,52,500,gamma,8,26,57847,27,200,34117.0,10085.0,170.585
spark-history/application_1597648744156_0076,query52_cluster_500G,52,500,gamma,8,26,57847,26,505,424263.0,27196.0,840.1247524752475
spark-history/application_1597648744156_0046,query84_cluster_500G,84,500,beta,4,28,39613,30,200,83203.0,7479.0,416.015
spark-history/application_1597648744156_0046,query84_cluster_500G,84,500,beta,4,28,39613,28,5,6926.0,6759.0,1385.2
spark-history/application_1597648744156_0046,query84_cluster_500G,84,500,beta,4,28,39613,29,65,66562.0,5441.0,1024.0307692307692
spark-history/application_1597648744156_0078,query52_cluster_500G,52,500,gamma,8,26,47943,27,200,35694.0,9536.0,178.47
spark-history/application_1597648744156_0078,query52_cluster_500G,52,500,gamma,8,26,47943,26,505,344128.0,25474.0,681.4415841584158
spark-history/application_1597648744156_0049,query52_cluster_500G,52,500,gamma,8,26,64478,27,200,33696.0,9972.0,168.48
spark-history/application_1597648744156_0049,query52_cluster_500G,52,500,gamma,8,26,64478,26,505,477581.0,27630.0,945.7049504950495
spark-history/application_1597648744156_0034,query40_cluster_500G,40,500,alpha,7,27,548613,30,200,9609.0,815.0,48.045
spark-history/application_1597648744156_0034,query40_cluster_500G,40,500,alpha,7,27,548613,27,43,83907.0,4659.0,1951.3255813953488
spark-history/application_1597648744156_0034,query40_cluster_500G,40,500,alpha,7,27,548613,28,572,877908.0,38837.0,1534.8041958041958
spark-history/application_1597648744156_0034,query40_cluster_500G,40,500,alpha,7,27,548613,29,200,938857.0,132190.0,4694.285
spark-history/application_1597648744156_0087,query52_cluster_500G,52,500,gamma,8,26,45098,27,200,36077.0,10818.0,180.385
spark-history/application_1597648744156_0087,query52_cluster_500G,52,500,gamma,8,26,45098,26,505,322846.0,24831.0,639.2990099009901
spark-history/application_1597648744156_0081,query52_cluster_500G,52,500,gamma,8,26,45506,27,200,35805.0,9176.0,179.025
spark-history/application_1597648744156_0081,query52_cluster_500G,52,500,gamma,8,26,45506,26,505,325204.0,24603.0,643.9683168316832
spark-history/application_1597648744156_0077,query84_cluster_500G,84,500,beta,4,28,47555,30,200,86089.0,8929.0,430.445
spark-history/application_1597648744156_0077,query84_cluster_500G,84,500,beta,4,28,47555,28,65,95580.0,10236.0,1470.4615384615386
spark-history/application_1597648744156_0077,query84_cluster_500G,84,500,beta,4,28,47555,29,5,6540.0,6294.0,1308.0
spark-history/application_1597648744156_0040,query52_cluster_500G,52,500,gamma,7,26,91392,27,200,30501.0,7223.0,152.505
spark-history/application_1597648744156_0040,query52_cluster_500G,52,500,gamma,7,26,91392,26,505,477141.0,29291.0,944.8336633663366
spark-history/application_1597648744156_0064,query84_cluster_500G,84,500,beta,3,28,55376,30,200,80081.0,5101.0,400.405
spark-history/application_1597648744156_0064,query84_cluster_500G,84,500,beta,3,28,55376,28,65,80208.0,5632.0,1233.9692307692308
spark-history/application_1597648744156_0064,query84_cluster_500G,84,500,beta,3,28,55376,29,4,4658.0,4045.0,1164.5
spark-history/application_1597648744156_0037,query52_cluster_500G,52,500,gamma,4,26,139891,27,200,22966.0,6383.0,114.83
spark-history/application_1597648744156_0037,query52_cluster_500G,52,500,gamma,4,26,139891,26,505,534266.0,11463.0,1057.9524752475247
spark-history/application_1597648744156_0058,query52_cluster_500G,52,500,gamma,5,26,120738,27,200,23474.0,8211.0,117.37
spark-history/application_1597648744156_0058,query52_cluster_500G,52,500,gamma,5,26,120738,26,505,577194.0,53840.0,1142.9584158415842
spark-history/application_1597648744156_0067,query52_cluster_500G,52,500,gamma,8,26,68167,27,200,36367.0,10394.0,181.835
spark-history/application_1597648744156_0067,query52_cluster_500G,52,500,gamma,8,26,68167,26,505,504487.0,26429.0,998.9841584158415
spark-history/application_1597648744156_0051,query40_cluster_500G,40,500,alpha,8,27,538698,30,200,21506.0,6598.0,107.53
spark-history/application_1597648744156_0051,query40_cluster_500G,40,500,alpha,8,27,538698,27,43,79426.0,8654.0,1847.1162790697674
spark-history/application_1597648744156_0051,query40_cluster_500G,40,500,alpha,8,27,538698,28,572,773284.0,13079.0,1351.8951048951049
spark-history/application_1597648744156_0051,query40_cluster_500G,40,500,alpha,8,27,538698,29,200,1586830.0,135259.0,7934.15
spark-history/application_1597648744156_0080,query52_cluster_500G,52,500,gamma,8,26,45065,27,200,35480.0,10688.0,177.4
spark-history/application_1597648744156_0080,query52_cluster_500G,52,500,gamma,8,26,45065,26,505,322625.0,24850.0,638.8613861386139
spark-history/application_1597648744156_0090,query52_cluster_500G,52,500,gamma,8,26,39925,27,200,38502.0,9689.0,192.51
spark-history/application_1597648744156_0090,query52_cluster_500G,52,500,gamma,8,26,39925,26,505,279941.0,24856.0,554.3386138613862
spark-history/application_1597648744156_0082,query52_cluster_500G,52,500,gamma,8,26,47290,27,200,41703.0,9466.0,208.515
spark-history/application_1597648744156_0082,query52_cluster_500G,52,500,gamma,8,26,47290,26,505,334063.0,24577.0,661.5108910891089
spark-history/application_1597648744156_0063,query40_cluster_500G,40,500,alpha,8,27,528798,30,200,34194.0,13827.0,170.97
spark-history/application_1597648744156_0063,query40_cluster_500G,40,500,alpha,8,27,528798,27,43,79361.0,7147.0,1845.6046511627908
spark-history/application_1597648744156_0063,query40_cluster_500G,40,500,alpha,8,27,528798,28,572,925893.0,95493.0,1618.694055944056
spark-history/application_1597648744156_0063,query40_cluster_500G,40,500,alpha,8,27,528798,29,200,1620514.0,182792.0,8102.57
spark-history/application_1597648744156_0074,query84_cluster_500G,84,500,beta,5,28,40363,30,200,94991.0,13289.0,474.955
spark-history/application_1597648744156_0074,query84_cluster_500G,84,500,beta,5,28,40363,28,65,94479.0,12059.0,1453.5230769230768
spark-history/application_1597648744156_0074,query84_cluster_500G,84,500,beta,5,28,40363,29,5,7059.0,7059.0,1411.8
spark-history/application_1597648744156_0055,query52_cluster_500G,52,500,gamma,8,26,72566,27,200,38452.0,11573.0,192.26
spark-history/application_1597648744156_0055,query52_cluster_500G,52,500,gamma,8,26,72566,26,505,539170.0,28522.0,1067.6633663366338
spark-history/application_1597648744156_0035,query84_cluster_500G,84,500,beta,2,28,87826,30,200,81787.0,8138.0,408.935
spark-history/application_1597648744156_0035,query84_cluster_500G,84,500,beta,2,28,87826,28,65,89150.0,5334.0,1371.5384615384614
spark-history/application_1597648744156_0035,query84_cluster_500G,84,500,beta,2,28,87826,29,3,4300.0,4050.0,1433.3333333333333
spark-history/application_1597648744156_0071,query40_cluster_500G,40,500,alpha,8,27,416561,30,200,24309.0,3306.0,121.545
spark-history/application_1597648744156_0071,query40_cluster_500G,40,500,alpha,8,27,416561,27,572,1005243.0,64898.0,1757.417832167832
spark-history/application_1597648744156_0071,query40_cluster_500G,40,500,alpha,8,27,416561,28,43,104941.0,24180.0,2440.4883720930234
spark-history/application_1597648744156_0071,query40_cluster_500G,40,500,alpha,8,27,416561,29,200,1874158.0,171281.0,9370.79
spark-history/application_1597648744156_0086,query52_cluster_500G,52,500,gamma,8,26,44822,27,200,34969.0,9857.0,174.845
spark-history/application_1597648744156_0086,query52_cluster_500G,52,500,gamma,8,26,44822,26,505,321347.0,24580.0,636.3306930693069
spark-history/application_1597648744156_0088,query52_cluster_500G,52,500,gamma,8,26,42892,27,200,36431.0,10581.0,182.155
spark-history/application_1597648744156_0088,query52_cluster_500G,52,500,gamma,8,26,42892,26,505,303430.0,25713.0,600.8514851485148
spark-history/application_1597648744156_0070,query52_cluster_500G,52,500,gamma,6,26,91249,27,200,29833.0,8353.0,149.165
spark-history/application_1597648744156_0070,query52_cluster_500G,52,500,gamma,6,26,91249,26,505,513798.0,16509.0,1017.4217821782178
spark-history/application_1597648744156_0061,query84_cluster_500G,84,500,beta,5,28,41852,30,200,91318.0,8404.0,456.59
spark-history/application_1597648744156_0061,query84_cluster_500G,84,500,beta,5,28,41852,28,5,9044.0,9044.0,1808.8
spark-history/application_1597648744156_0061,query84_cluster_500G,84,500,beta,5,28,41852,29,65,83361.0,7998.0,1282.4769230769232
spark-history/application_1597648744156_0068,query40_cluster_500G,40,500,alpha,8,27,269750,30,200,14776.0,2773.0,73.88
spark-history/application_1597648744156_0068,query40_cluster_500G,40,500,alpha,8,27,269750,27,43,89087.0,25059.0,2071.7906976744184
spark-history/application_1597648744156_0068,query40_cluster_500G,40,500,alpha,8,27,269750,28,572,958718.0,25357.0,1676.0804195804196
spark-history/application_1597648744156_0068,query40_cluster_500G,40,500,alpha,8,27,269750,29,200,1071540.0,90430.0,5357.7
spark-history/application_1597648744156_0043,query52_cluster_500G,52,500,gamma,8,26,83170,27,200,37455.0,10092.0,187.275
spark-history/application_1597648744156_0043,query52_cluster_500G,52,500,gamma,8,26,83170,26,505,454724.0,37716.0,900.4435643564357
spark-history/application_1597648744156_0050,query84_cluster_500G,84,500,beta,5,28,40011,30,200,92114.0,8744.0,460.57
spark-history/application_1597648744156_0050,query84_cluster_500G,84,500,beta,5,28,40011,28,5,8848.0,8848.0,1769.6
spark-history/application_1597648744156_0050,query84_cluster_500G,84,500,beta,5,28,40011,29,65,74153.0,8044.0,1140.8153846153846
spark-history/application_1597648744156_0069,query84_cluster_500G,84,500,beta,5,28,40626,30,200,101868.0,10991.0,509.34
spark-history/application_1597648744156_0069,query84_cluster_500G,84,500,beta,5,28,40626,28,5,9230.0,9230.0,1846.0
spark-history/application_1597648744156_0069,query84_cluster_500G,84,500,beta,5,28,40626,29,65,88478.0,8611.0,1361.2
spark-history/application_1597648744156_0041,query40_cluster_500G,40,500,alpha,8,27,528264,30,200,12919.0,1595.0,64.595
spark-history/application_1597648744156_0041,query40_cluster_500G,40,500,alpha,8,27,528264,27,43,71806.0,4816.0,1669.906976744186
spark-history/application_1597648744156_0041,query40_cluster_500G,40,500,alpha,8,27,528264,28,572,772867.0,18049.0,1351.1660839160838
spark-history/application_1597648744156_0041,query40_cluster_500G,40,500,alpha,8,27,528264,29,200,1137490.0,135582.0,5687.45
spark-history/application_1597648744156_0089,query52_cluster_500G,52,500,gamma,8,26,41044,27,200,33484.0,10389.0,167.42
spark-history/application_1597648744156_0089,query52_cluster_500G,52,500,gamma,8,26,41044,26,505,292166.0,25455.0,578.5465346534653
spark-history/application_1597648744156_0054,query84_cluster_500G,84,500,beta,8,28,27563,30,200,91339.0,10112.0,456.695
spark-history/application_1597648744156_0054,query84_cluster_500G,84,500,beta,8,28,27563,28,65,84856.0,16467.0,1305.4769230769232
spark-history/application_1597648744156_0054,query84_cluster_500G,84,500,beta,8,28,27563,29,9,9591.0,9422.0,1065.6666666666667
spark-history/application_1597648744156_0079,query52_cluster_500G,52,500,gamma,8,26,47687,27,200,36611.0,9511.0,183.055
spark-history/application_1597648744156_0079,query52_cluster_500G,52,500,gamma,8,26,47687,26,505,341795.0,24957.0,676.8217821782179
spark-history/application_1597648744156_0075,query40_cluster_500G,40,500,alpha,3,27,548894,30,200,13823.0,2725.0,69.115
spark-history/application_1597648744156_0075,query40_cluster_500G,40,500,alpha,3,27,548894,27,43,70887.0,4380.0,1648.5348837209303
spark-history/application_1597648744156_0075,query40_cluster_500G,40,500,alpha,3,27,548894,28,572,788246.0,11986.0,1378.0524475524476
spark-history/application_1597648744156_0075,query40_cluster_500G,40,500,alpha,3,27,548894,29,200,652527.0,51283.0,3262.635
spark-history/application_1597648744156_0031,query84_cluster_500G,84,500,beta,2,28,157917,30,200,74043.0,2043.0,370.215
spark-history/application_1597648744156_0031,query84_cluster_500G,84,500,beta,2,28,157917,28,65,82313.0,1647.0,1266.3538461538462
spark-history/application_1597648744156_0031,query84_cluster_500G,84,500,beta,2,28,157917,29,3,2660.0,1553.0,886.6666666666666
