file_path,app_name,query_number,data_scale,queue,# executors,last_job_id,job_runtime,stage,# tasks,sum task time,sum biggest task time of each exec,avg tasks time
spark-history/application_1597665317929_0069,query20_cluster_500G,20,500,beta,8,26,32677,26,572,197704.0,22022.0,345.6363636363636
spark-history/application_1597665317929_0073,query20_cluster_500G,20,500,gamma,5,26,55962,27,200,12337.0,3299.0,61.685
spark-history/application_1597665317929_0073,query20_cluster_500G,20,500,gamma,5,26,55962,28,200,17813.0,9942.0,89.065
spark-history/application_1597665317929_0073,query20_cluster_500G,20,500,gamma,5,26,55962,26,572,245441.0,10023.0,429.09265734265733
spark-history/application_1597665317929_0090,query20_cluster_500G,20,500,beta,3,26,79556,27,200,10134.0,2675.0,50.67
spark-history/application_1597665317929_0090,query20_cluster_500G,20,500,beta,3,26,79556,28,200,10948.0,4533.0,54.74
spark-history/application_1597665317929_0090,query20_cluster_500G,20,500,beta,3,26,79556,26,572,217188.0,5033.0,379.6993006993007
spark-history/application_1597665317929_0072,query52_cluster_500G,52,500,alpha,8,26,90924,27,200,38249.0,12413.0,191.245
spark-history/application_1597665317929_0072,query52_cluster_500G,52,500,alpha,8,26,90924,26,505,682323.0,151836.0,1351.1346534653464
spark-history/application_1597665317929_0076,query20_cluster_500G,20,500,beta,7,26,49307,27,200,11816.0,3257.0,59.08
spark-history/application_1597665317929_0076,query20_cluster_500G,20,500,beta,7,26,49307,28,200,16730.0,7040.0,83.65
spark-history/application_1597665317929_0076,query20_cluster_500G,20,500,beta,7,26,49307,26,572,303225.0,18123.0,530.1136363636364
spark-history/application_1597665317929_0068,query52_cluster_500G,52,500,alpha,7,26,82239,27,200,35710.0,9328.0,178.55
spark-history/application_1597665317929_0068,query52_cluster_500G,52,500,alpha,7,26,82239,26,505,536974.0,21415.0,1063.3148514851484
spark-history/application_1597665317929_0081,query52_cluster_500G,52,500,alpha,8,26,133355,27,200,34589.0,13709.0,172.945
spark-history/application_1597665317929_0081,query52_cluster_500G,52,500,alpha,8,26,133355,26,505,677242.0,56937.0,1341.0732673267328
spark-history/application_1597665317929_0065,query52_cluster_500G,52,500,alpha,8,26,154047,27,200,42047.0,16890.0,210.235
spark-history/application_1597665317929_0065,query52_cluster_500G,52,500,alpha,8,26,154047,26,505,605651.0,61112.0,1199.308910891089
spark-history/application_1597665317929_0091,query52_cluster_500G,52,500,alpha,8,26,111209,27,200,41581.0,12135.0,207.905
spark-history/application_1597665317929_0091,query52_cluster_500G,52,500,alpha,8,26,111209,26,505,617600.0,44001.0,1222.970297029703
spark-history/application_1597665317929_0105,query20_cluster_500G,20,500,beta,7,26,31576,27,200,8977.0,1064.0,44.885
spark-history/application_1597665317929_0105,query20_cluster_500G,20,500,beta,7,26,31576,28,200,15954.0,8242.0,79.77
spark-history/application_1597665317929_0105,query20_cluster_500G,20,500,beta,7,26,31576,26,572,172896.0,16906.0,302.26573426573424
spark-history/application_1597665317929_0084,query52_cluster_500G,52,500,alpha,8,26,157693,27,200,43923.0,25123.0,219.615
spark-history/application_1597665317929_0084,query52_cluster_500G,52,500,alpha,8,26,157693,26,505,782654.0,142987.0,1549.809900990099
spark-history/application_1597665317929_0075,query52_cluster_500G,52,500,alpha,7,26,133650,27,200,27123.0,8916.0,135.615
spark-history/application_1597665317929_0075,query52_cluster_500G,52,500,alpha,7,26,133650,26,505,620133.0,37057.0,1227.9861386138614
spark-history/application_1597665317929_0066,query20_cluster_500G,20,500,gamma,4,26,49749,27,200,12454.0,3701.0,62.27
spark-history/application_1597665317929_0066,query20_cluster_500G,20,500,gamma,4,26,49749,28,200,11870.0,3856.0,59.35
spark-history/application_1597665317929_0066,query20_cluster_500G,20,500,gamma,4,26,49749,26,572,174994.0,8946.0,305.93356643356645
spark-history/application_1597665317929_0096,query52_cluster_500G,52,500,alpha,8,26,83207,27,200,80074.0,45325.0,400.37
spark-history/application_1597665317929_0096,query52_cluster_500G,52,500,alpha,8,26,83207,26,505,575121.0,27906.0,1138.8534653465347
spark-history/application_1597665317929_0067,query20_cluster_500G,20,500,beta,4,26,57854,27,200,17487.0,9119.0,87.435
spark-history/application_1597665317929_0067,query20_cluster_500G,20,500,beta,4,26,57854,28,200,12980.0,4938.0,64.9
spark-history/application_1597665317929_0067,query20_cluster_500G,20,500,beta,4,26,57854,26,572,201062.0,9772.0,351.506993006993
spark-history/application_1597665317929_0102,query20_cluster_500G,20,500,beta,8,26,50175,27,200,18205.0,5697.0,91.025
spark-history/application_1597665317929_0102,query20_cluster_500G,20,500,beta,8,26,50175,28,200,38964.0,32813.0,194.82
spark-history/application_1597665317929_0102,query20_cluster_500G,20,500,beta,8,26,50175,26,572,263450.0,23679.0,460.5769230769231
spark-history/application_1597665317929_0074,query20_cluster_500G,20,500,beta,7,26,43484,27,200,8819.0,1327.0,44.095
spark-history/application_1597665317929_0074,query20_cluster_500G,20,500,beta,7,26,43484,28,200,17810.0,10231.0,89.05
spark-history/application_1597665317929_0074,query20_cluster_500G,20,500,beta,7,26,43484,26,572,253333.0,18321.0,442.88986013986016
spark-history/application_1597665317929_0071,query20_cluster_500G,20,500,beta,4,26,59867,27,200,9726.0,2245.0,48.63
spark-history/application_1597665317929_0071,query20_cluster_500G,20,500,beta,4,26,59867,28,200,14838.0,6289.0,74.19
spark-history/application_1597665317929_0071,query20_cluster_500G,20,500,beta,4,26,59867,26,572,151902.0,5306.0,265.56293706293707
spark-history/application_1597665317929_0082,query20_cluster_500G,20,500,beta,4,26,76163,27,200,12153.0,3769.0,60.765
spark-history/application_1597665317929_0082,query20_cluster_500G,20,500,beta,4,26,76163,28,200,14059.0,4636.0,70.295
spark-history/application_1597665317929_0082,query20_cluster_500G,20,500,beta,4,26,76163,26,572,281882.0,12885.0,492.8006993006993
spark-history/application_1597665317929_0106,query52_cluster_500G,52,500,alpha,8,26,69441,27,200,37352.0,10253.0,186.76
spark-history/application_1597665317929_0106,query52_cluster_500G,52,500,alpha,8,26,69441,26,505,510715.0,26261.0,1011.3168316831683
spark-history/application_1597665317929_0098,query52_cluster_500G,52,500,alpha,8,26,69580,27,200,37584.0,10014.0,187.92
spark-history/application_1597665317929_0098,query52_cluster_500G,52,500,alpha,8,26,69580,26,505,512659.0,26027.0,1015.1663366336634
spark-history/application_1597665317929_0083,query20_cluster_500G,20,500,gamma,8,26,51577,27,200,10268.0,1538.0,51.34
spark-history/application_1597665317929_0083,query20_cluster_500G,20,500,gamma,8,26,51577,28,200,19022.0,10849.0,95.11
spark-history/application_1597665317929_0083,query20_cluster_500G,20,500,gamma,8,26,51577,26,572,344236.0,21753.0,601.8111888111888
spark-history/application_1597665317929_0062,query20_cluster_500G,20,500,gamma,3,26,116480,27,200,14827.0,6169.0,74.135
spark-history/application_1597665317929_0062,query20_cluster_500G,20,500,gamma,3,26,116480,28,200,17709.0,7760.0,88.545
spark-history/application_1597665317929_0062,query20_cluster_500G,20,500,gamma,3,26,116480,26,572,317375.0,6403.0,554.8513986013986
spark-history/application_1597665317929_0086,query20_cluster_500G,20,500,gamma,8,26,43873,27,200,10659.0,2056.0,53.295
spark-history/application_1597665317929_0086,query20_cluster_500G,20,500,gamma,8,26,43873,28,200,21361.0,14172.0,106.805
spark-history/application_1597665317929_0086,query20_cluster_500G,20,500,gamma,8,26,43873,26,572,280920.0,21808.0,491.1188811188811
spark-history/application_1597665317929_0097,query20_cluster_500G,20,500,beta,8,26,31947,27,200,30677.0,5674.0,153.385
spark-history/application_1597665317929_0097,query20_cluster_500G,20,500,beta,8,26,31947,28,200,16933.0,6348.0,84.665
spark-history/application_1597665317929_0097,query20_cluster_500G,20,500,beta,8,26,31947,26,572,204495.0,20576.0,357.5087412587413
spark-history/application_1597665317929_0101,query52_cluster_500G,52,500,alpha,8,26,118577,27,200,73320.0,24353.0,366.6
spark-history/application_1597665317929_0101,query52_cluster_500G,52,500,alpha,8,26,118577,26,505,872513.0,43580.0,1727.7485148514852
spark-history/application_1597665317929_0088,query52_cluster_500G,52,500,alpha,8,26,80554,27,200,44380.0,13447.0,221.9
spark-history/application_1597665317929_0088,query52_cluster_500G,52,500,alpha,8,26,80554,26,505,592840.0,24808.0,1173.9405940594058
spark-history/application_1597665317929_0103,query20_cluster_500G,20,500,beta,8,26,39475,27,200,13584.0,2369.0,67.92
spark-history/application_1597665317929_0103,query20_cluster_500G,20,500,beta,8,26,39475,28,200,18764.0,9778.0,93.82
spark-history/application_1597665317929_0103,query20_cluster_500G,20,500,beta,8,26,39475,26,572,266073.0,21786.0,465.1625874125874
spark-history/application_1597665317929_0092,query20_cluster_500G,20,500,gamma,7,26,44568,27,200,9004.0,1285.0,45.02
spark-history/application_1597665317929_0092,query20_cluster_500G,20,500,gamma,7,26,44568,28,200,16462.0,7658.0,82.31
spark-history/application_1597665317929_0092,query20_cluster_500G,20,500,gamma,7,26,44568,26,572,263184.0,18968.0,460.1118881118881
spark-history/application_1597665317929_0080,query20_cluster_500G,20,500,gamma,7,26,36156,27,200,8222.0,1366.0,41.11
spark-history/application_1597665317929_0080,query20_cluster_500G,20,500,gamma,7,26,36156,28,200,15765.0,7669.0,78.825
spark-history/application_1597665317929_0080,query20_cluster_500G,20,500,gamma,7,26,36156,26,572,207371.0,17375.0,362.5367132867133
spark-history/application_1597665317929_0070,query20_cluster_500G,20,500,gamma,8,26,57412,27,200,19520.0,4880.0,97.6
spark-history/application_1597665317929_0070,query20_cluster_500G,20,500,gamma,8,26,57412,28,200,21479.0,12491.0,107.395
spark-history/application_1597665317929_0070,query20_cluster_500G,20,500,gamma,8,26,57412,26,572,392775.0,22893.0,686.6695804195804
spark-history/application_1597665317929_0094,query52_cluster_500G,52,500,alpha,8,26,100894,27,200,36560.0,11504.0,182.8
spark-history/application_1597665317929_0094,query52_cluster_500G,52,500,alpha,8,26,100894,26,505,764380.0,42021.0,1513.6237623762377
spark-history/application_1597665317929_0100,query20_cluster_500G,20,500,beta,8,26,30630,27,200,9155.0,1266.0,45.775
spark-history/application_1597665317929_0100,query20_cluster_500G,20,500,beta,8,26,30630,28,200,19254.0,9150.0,96.27
spark-history/application_1597665317929_0100,query20_cluster_500G,20,500,beta,8,26,30630,26,572,184125.0,20521.0,321.8968531468532
spark-history/application_1597665317929_0063,query20_cluster_500G,20,500,beta,2,26,118543,27,200,10177.0,2940.0,50.885
spark-history/application_1597665317929_0063,query20_cluster_500G,20,500,beta,2,26,118543,28,200,9651.0,3141.0,48.255
spark-history/application_1597665317929_0063,query20_cluster_500G,20,500,beta,2,26,118543,26,572,221452.0,6131.0,387.15384615384613
spark-history/application_1597665317929_0077,query20_cluster_500G,20,500,gamma,4,26,58570,27,200,9934.0,2525.0,49.67
spark-history/application_1597665317929_0077,query20_cluster_500G,20,500,gamma,4,26,58570,28,200,12333.0,4710.0,61.665
spark-history/application_1597665317929_0077,query20_cluster_500G,20,500,gamma,4,26,58570,26,572,208598.0,7536.0,364.6818181818182
spark-history/application_1597665317929_0087,query20_cluster_500G,20,500,beta,8,26,37526,27,200,33251.0,5791.0,166.255
spark-history/application_1597665317929_0087,query20_cluster_500G,20,500,beta,8,26,37526,28,200,19813.0,7621.0,99.065
spark-history/application_1597665317929_0087,query20_cluster_500G,20,500,beta,8,26,37526,26,572,243104.0,21555.0,425.006993006993
spark-history/application_1597665317929_0085,query20_cluster_500G,20,500,beta,3,26,110331,27,200,12828.0,5168.0,64.14
spark-history/application_1597665317929_0085,query20_cluster_500G,20,500,beta,3,26,110331,28,200,15914.0,9690.0,79.57
spark-history/application_1597665317929_0085,query20_cluster_500G,20,500,beta,3,26,110331,26,572,294353.0,5245.0,514.6031468531469
spark-history/application_1597665317929_0089,query20_cluster_500G,20,500,gamma,8,26,39043,27,200,23547.0,6207.0,117.735
spark-history/application_1597665317929_0089,query20_cluster_500G,20,500,gamma,8,26,39043,28,200,19236.0,8326.0,96.18
spark-history/application_1597665317929_0089,query20_cluster_500G,20,500,gamma,8,26,39043,26,572,265250.0,24134.0,463.7237762237762
spark-history/application_1597665317929_0099,query20_cluster_500G,20,500,beta,8,26,30760,27,200,29129.0,6401.0,145.645
spark-history/application_1597665317929_0099,query20_cluster_500G,20,500,beta,8,26,30760,28,200,16479.0,6555.0,82.395
spark-history/application_1597665317929_0099,query20_cluster_500G,20,500,beta,8,26,30760,26,572,197968.0,23661.0,346.0979020979021
spark-history/application_1597665317929_0078,query52_cluster_500G,52,500,alpha,7,26,85122,27,200,30437.0,9289.0,152.185
spark-history/application_1597665317929_0078,query52_cluster_500G,52,500,alpha,7,26,85122,26,505,561370.0,21337.0,1111.6237623762377
spark-history/application_1597665317929_0104,query52_cluster_500G,52,500,alpha,8,26,73262,27,200,36302.0,11147.0,181.51
spark-history/application_1597665317929_0104,query52_cluster_500G,52,500,alpha,8,26,73262,26,505,540551.0,27062.0,1070.3980198019801
spark-history/application_1597665317929_0110,query52_cluster_500G,52,500,alpha,8,26,40711,27,200,34448.0,10671.0,172.24
spark-history/application_1597665317929_0110,query52_cluster_500G,52,500,alpha,8,26,40711,26,505,288814.0,25391.0,571.9089108910891
spark-history/application_1597665317929_0079,query20_cluster_500G,20,500,beta,7,26,43809,27,200,13661.0,2977.0,68.305
spark-history/application_1597665317929_0079,query20_cluster_500G,20,500,beta,7,26,43809,28,200,16412.0,7448.0,82.06
spark-history/application_1597665317929_0079,query20_cluster_500G,20,500,beta,7,26,43809,26,572,264473.0,16968.0,462.36538461538464
spark-history/application_1597665317929_0093,query20_cluster_500G,20,500,beta,8,26,40489,27,200,10157.0,1725.0,50.785
spark-history/application_1597665317929_0093,query20_cluster_500G,20,500,beta,8,26,40489,28,200,22870.0,14572.0,114.35
spark-history/application_1597665317929_0093,query20_cluster_500G,20,500,beta,8,26,40489,26,572,256990.0,22536.0,449.2832167832168
